appName,link,tags
DEVOUR,https://store.steampowered.com/app/1274570/DEVOUR,"Horror,Online Co-Op,Multiplayer,Survival Horror,Co-op,Sexual Content,Psychological Horror,Dark,Survival,First-Person,Atmospheric,Indie,Difficult,Puzzle,Singleplayer,Gore,VR,Violent,Stealth,Action"
GTFO,https://store.steampowered.com/app/493520/GTFO,"Online Co-Op,Horror,Co-op,FPS,Difficult,Shooter,Multiplayer,Survival Horror,Action,Stealth,Tactical,First-Person,Team-Based,Gore,Zombies,PvE,Character Customization,Atmospheric,Violent,Replay Value"
Portal 2,https://store.steampowered.com/app/620/Portal_2,"Platformer,Puzzle,Dark Humor,First-Person,Story Rich,Puzzle Platformer,Funny,Female Protagonist,3D Platformer,Action-Adventure,Action,FPS,Co-op,Physics,Sci-fi,Level Editor,Science,Comedy,Atmospheric,Adventure"
The Beast Inside,https://store.steampowered.com/app/792300/The_Beast_Inside,"Horror,Adventure,Action,Survival Horror,Multiplayer,First-Person,Singleplayer,Indie,Survival,Story Rich,Psychological Horror,Violent,Atmospheric,Gore,Walking Simulator,Exploration,Open World,Realistic,Great Soundtrack,Co-op"
SENRAN KAGURA Peach Beach Splash,https://store.steampowered.com/app/696170/SENRAN_KAGURA_Peach_Beach_Splash,"Sexual Content,Nudity,Anime,Mature,Female Protagonist,Third-Person Shooter,Hentai,Action,Multiplayer,Shooter,Character Customization,Singleplayer,VR,Cute,Story Rich,NSFW,Third Person,Co-op,Psychological Horror,Family Friendly"
Prison Simulator,https://store.steampowered.com/app/842180/Prison_Simulator,"RPG,Casual,Simulation,Crime,Action,Singleplayer,FPS,First-Person,Realistic,Sandbox,Atmospheric,Funny,Dark Comedy,Stealth,Story Rich,Open World,Trading,Inventory Management,Conversation,Combat"
Satisfactory,https://store.steampowered.com/app/526870/Satisfactory,"Base Building,Automation,Open World,Multiplayer,Crafting,Co-op,Resource Management,Building,Sandbox,Exploration,Adventure,Early Access,Open World Survival Craft,Simulation,Survival,Strategy,First-Person,Sci-fi,Singleplayer,Indie"
Starship Troopers: Extermination,https://store.steampowered.com/app/1268750/Starship_Troopers_Extermination,"Action,Online Co-Op,Sci-fi,First-Person,FPS,Combat,Co-op,Multiplayer,Arcade,Aliens,Wargame,PvE,Space,Shooter,Base Building,Arena Shooter,Class-Based,Early Access,3D,Realistic"
Derail Valley,https://store.steampowered.com/app/588030/Derail_Valley,"Early Access,Simulation,Trains,VR,Realistic,Transportation,Driving,First-Person,Open World,Immersive Sim,Physics,Economy,Resource Management,Indie,Singleplayer,Replay Value,Adventure,Procedural Generation,Sandbox,Relaxing"
Endzone - A World Apart,https://store.steampowered.com/app/933820/Endzone__A_World_Apart,"City Builder,Strategy,Survival,Post-apocalyptic,Simulation,Base Building,Indie,Building,Colony Sim,Sandbox,Management,Singleplayer,Resource Management,Economy,Real-Time,Difficult,Procedural Generation,Realistic,Atmospheric,Early Access"
Skater XL - The Ultimate Skateboarding Game,https://store.steampowered.com/app/962730/Skater_XL__The_Ultimate_Skateboarding_Game,"Skateboarding,Skating,Sports,Sandbox,Moddable,Mod,Simulation,Physics,Controller,Action,Singleplayer,Realistic,Adventure,Open World,Character Customization,Multiplayer,Snowboarding,Soundtrack,Indie,Early Access"
Six Days in Fallujah,https://store.steampowered.com/app/1548850/Six_Days_in_Fallujah,"Early Access,FPS,Military,Tactical,Shooter,First-Person,PvE,Wargame,Historical,Hero Shooter,Realistic,Co-op,Action,Team-Based,Nonlinear,Stealth,War,Drama,Emotional,Modern"
Battle Brothers,https://store.steampowered.com/app/365360/Battle_Brothers,"Tactical RPG,Turn-Based Combat,Strategy,Medieval,RPG,Open World,Sandbox,Turn-Based Strategy,Replay Value,Procedural Generation,Roguelite,Perma Death,Difficult,Turn-Based,Tactical,Turn-Based Tactics,Fantasy,Character Customization,2D,CRPG"
The Break-In,https://store.steampowered.com/app/1397390/The_BreakIn,"Early Access,Simulation,Stealth,VR,Crime,Multiplayer,Heist,Online Co-Op,Action,Horror,Funny,Exploration,Platformer,3D Platformer,Immersive Sim,Physics,Co-op,First-Person,Action-Adventure,Co-op Campaign"
Propnight,https://store.steampowered.com/app/1549180/Propnight,"Multiplayer,Horror,Action,Survival Horror,Online Co-Op,PvP,Co-op,3D,First-Person,Third Person,Stylized,Combat,Asynchronous Multiplayer,Funny,Survival,Casual,Adventure,Controller,Sexual Content,Indie"
iRacing,https://store.steampowered.com/app/266410/iRacing,"Racing,Automobile Sim,Simulation,Sports,VR,Driving,Massively Multiplayer,Multiplayer,Realistic,Singleplayer,Controller,eSports,First-Person,Open World"
Arma Reforger,https://store.steampowered.com/app/1874880/Arma_Reforger,"Early Access,Action,Simulation,Shooter,Strategy,Sandbox,FPS,Military,Realistic,First-Person,Real Time Tactics,Third Person,Tactical,War,Open World,Multiplayer,PvE,PvP,1980s,Cold War"
Undisputed,https://store.steampowered.com/app/1451190/Undisputed,"3D Fighter,3D,Third Person,Combat,Controller,Boxing,Fighting,Multiplayer,Sports,Realistic,Early Access,Singleplayer,Local Multiplayer,Action,eSports,Simulation,PvE,PvP,Character Customization,Immersive Sim"
Gang Beasts,https://store.steampowered.com/app/285900/Gang_Beasts,"Funny,Physics,Multiplayer,Colorful,Party Game,Party,Local Multiplayer,Fighting,Comedy,3D Fighter,Casual,Soundtrack,4 Player Local,Co-op,Family Friendly,Beat 'em up,Memes,Third Person,Singleplayer,Indie"
Anarchy: Wolf's law,https://store.steampowered.com/app/1133060/Anarchy_Wolfs_law,"Action,Survival,Atmospheric,Looter Shooter,Open World,Adventure,PvP,Realistic,Zombies,Multiplayer,Crafting,FPS,First-Person,Singleplayer,Shooter,Heist,PvE,Arcade,Tactical,Post-apocalyptic"
DARK SOULS™: REMASTERED,https://store.steampowered.com/app/570940/DARK_SOULS_REMASTERED,"Souls-like,Dark Fantasy,RPG,Difficult,Action,Dark,Fantasy,Atmospheric,Action RPG,Great Soundtrack,Lore-Rich,Adventure,Multiplayer,Third Person,Replay Value,Story Rich,Exploration,Character Customization,Soundtrack,Co-op"
Shadows of Doubt,https://store.steampowered.com/app/986130/Shadows_of_Doubt,"Early Access,Immersive Sim,Detective,Sandbox,Noir,Voxel,Stealth,Procedural Generation,Puzzle,First-Person,Action,Singleplayer,Open World,Cyberpunk,RPG,Adventure,Indie,Action RPG,Pixel Graphics,Atmospheric"
DCS World Steam Edition,https://store.steampowered.com/app/223750/DCS_World_Steam_Edition,"Simulation,Flight,Free to Play,Multiplayer,Military,Realistic,War,Open World,VR,Singleplayer,Shooter,Action,Co-op,TrackIR,Sandbox,First-Person,Tanks,Strategy,Massively Multiplayer,FPS"
Hollow Knight,https://store.steampowered.com/app/367520/Hollow_Knight,"Metroidvania,Souls-like,Platformer,Great Soundtrack,Difficult,2D,Indie,Atmospheric,Singleplayer,Exploration,Adventure,Story Rich,Hand-drawn,Action,Multiple Endings,Dark Fantasy,Open World,Cute,Controller,Side Scroller"
The Long Drive,https://store.steampowered.com/app/1017180/The_Long_Drive,"Automobile Sim,Open World,Driving,Multiplayer,Survival,Post-apocalyptic,Exploration,First-Person,Singleplayer,Adventure,Simulation,Horror,Early Access,Indie,Realistic,Sexual Content,Action,Racing,Shooter,FPS"
City Car Driving,https://store.steampowered.com/app/493490/City_Car_Driving,"Simulation,Driving,Automobile Sim,Survival Horror,Open World,Realistic,Multiplayer,Singleplayer,Racing,First-Person,VR,Moddable,Physics,Indie,Family Friendly,Psychological Horror,Education,Adventure,Casual,Horror"
Arma 3,https://store.steampowered.com/app/107410/Arma_3,"Military,Action,Multiplayer,Simulation,Shooter,Realistic,First-Person,Open World,Tactical,FPS,War,Co-op,Strategy,Sandbox,Singleplayer,Moddable,Combat,Online Co-Op,Team-Based,Third-Person Shooter"
Limbus Company,https://store.steampowered.com/app/1973530/Limbus_Company,"Lore-Rich,RPG,Story Rich,Turn-Based Tactics,Strategy RPG,Turn-Based Combat,Strategy,Anime,Singleplayer,Visual Novel,PvE,Action,Turn-Based Strategy,2D,Dark Fantasy,Free to Play,Roguelite,Sci-fi,Colorful,Cartoon"
SCUM,https://store.steampowered.com/app/513710/SCUM,"Survival,Open World Survival Craft,Multiplayer,Open World,Zombies,Massively Multiplayer,Nudity,Action,Early Access,Adventure,Realistic,Crafting,Singleplayer,FPS,Violent,PvP,Gore,Third Person,Indie,RPG"
JoJo's Bizarre Adventure: All-Star Battle R,https://store.steampowered.com/app/1372110/JoJos_Bizarre_Adventure_AllStar_Battle_R,"Anime,Action,Fighting,PvP,Multiplayer,2D Fighter,3D Fighter,Memes,2D,Great Soundtrack,3D,Colorful,Story Rich,Violent,2.5D,2D Platformer,Local Co-Op,Controller,LGBTQ+,Family Friendly"
Sun Haven,https://store.steampowered.com/app/1432860/Sun_Haven,"Farming Sim,Pixel Graphics,Multiplayer,RPG,Life Sim,Character Customization,Dating Sim,Relaxing,Agriculture,Adventure,Crafting,Simulation,Singleplayer,Magic,Fantasy,Combat,Mining,Exploration,Fishing,Cooking"
My Free Zoo,https://store.steampowered.com/app/694130/My_Free_Zoo,"Free to Play,Casual,Simulation,Building,City Builder,Multiplayer,Relaxing,Cute,Management,Singleplayer,Co-op,Strategy,Clicker,Adventure,Colorful,Isometric,Funny,2D,Crafting,Nature"
The Long Dark,https://store.steampowered.com/app/305620/The_Long_Dark,"Survival,Open World Survival Craft,Open World,Exploration,Atmospheric,First-Person,Singleplayer,Adventure,Crafting,Sandbox,Simulation,Post-apocalyptic,Indie,Walking Simulator,Survival Horror,Strategy,Difficult,Action,Early Access,Horror"
House Flipper,https://store.steampowered.com/app/613100/House_Flipper,"Simulation,Design & Illustration,Building,Singleplayer,Relaxing,Sandbox,Casual,Immersive Sim,Education,Management,Economy,Family Friendly,First-Person,Replay Value,Base Building,3D,Realistic,Indie,Moddable,Destruction"
Tabletop Simulator,https://store.steampowered.com/app/286160/Tabletop_Simulator,"Tabletop,Board Game,Simulation,Multiplayer,Sandbox,Card Game,Trading Card Game,VR,Physics,Casual,Moddable,3D,Strategy,Wargame,Online Co-Op,Co-op,RPG,Funny,First-Person,Indie"
We Were Here Forever,https://store.steampowered.com/app/1341290/We_Were_Here_Forever,"Escape Room,Puzzle,Online Co-Op,3D,Fantasy,Mystery,Co-op,Exploration,Multiplayer,Adventure,Co-op Campaign,Detective,Atmospheric,Story Rich,Action-Adventure,Dark,Psychological Horror,Casual,First-Person,Linear"
Deadside,https://store.steampowered.com/app/895400/Deadside,"Survival,Open World,Multiplayer,Open World Survival Craft,Massively Multiplayer,Base Building,Action,Post-apocalyptic,Crafting,Adventure,Shooter,PvP,FPS,Realistic,Singleplayer,Early Access,First-Person,Indie,Violent,Gore"
The Surge,https://store.steampowered.com/app/378540/The_Surge,"Souls-like,Action,RPG,Sci-fi,Difficult,Third Person,Singleplayer,Mechs,Violent,Hack and Slash,Robots,Open World,Exploration,Cyberpunk,Action RPG,Gore,Adventure,Horror,Futuristic,Atmospheric"
Victoria 3,https://store.steampowered.com/app/529340/Victoria_3,"Grand Strategy,Economy,Strategy,Historical,Simulation,Management,Alternate History,Diplomacy,Political,Singleplayer,Real-Time with Pause,Politics,Multiplayer,Political Sim,Moddable,Sandbox,Resource Management,Military,Replay Value,Capitalism"
X4: Foundations,https://store.steampowered.com/app/392160/X4_Foundations,"Sandbox,Space Sim,Economy,Trading,Building,Exploration,Space,Grand Strategy,Management,First-Person,Strategy,Simulation,Sci-fi,Singleplayer,Open World,Action,Flight,Atmospheric,Crafting,Survival"
Beholder,https://store.steampowered.com/app/475550/Beholder,"Dystopian,Choices Matter,Political Sim,Strategy,Simulation,Atmospheric,Singleplayer,Dark,Story Rich,Multiple Endings,Political,Point & Click,Dark Humor,Indie,Great Soundtrack,3D,Adventure,2D,RPG,Violent"
Isonzo,https://store.steampowered.com/app/1556790/Isonzo,"War,Indie,Simulation,Atmospheric,PvP,Realistic,Military,First-Person,Historical,World War I,FPS,Shooter,Action,Tactical,Multiplayer,Combat,Singleplayer,Strategy,Education,Cinematic"
OXENFREE II: Lost Signals,https://store.steampowered.com/app/1574310/OXENFREE_II_Lost_Signals,"Thriller,Supernatural,Adventure,Mystery,Story Rich,Exploration,Female Protagonist,Choose Your Own Adventure,Side Scroller,Interactive Fiction,Horror,Point & Click,Walking Simulator,Choices Matter,Narrative,Visual Novel,Multiple Endings,Dark Comedy,Singleplayer,Psychological Horror"
Counter-Strike,https://store.steampowered.com/app/10/CounterStrike,"Action,FPS,Multiplayer,Shooter,Classic,Team-Based,First-Person,Competitive,Tactical,1990's,eSports,PvP,Old School,Military,Strategy,Survival,Score Attack,1980s,Assassin,Nostalgia"
Call of Cthulhu®,https://store.steampowered.com/app/399810/Call_of_Cthulhu,"Lovecraftian,Horror,Psychological Horror,Adventure,Atmospheric,Detective,Story Rich,Singleplayer,First-Person,Mystery,RPG,Narration,Walking Simulator,Dark,Choices Matter,Survival Horror,Stealth,Gore,FPS,Multiplayer"
Call to Arms - Gates of Hell: Ostfront,https://store.steampowered.com/app/400750/Call_to_Arms__Gates_of_Hell_Ostfront,"World War II,Strategy,Real Time Tactics,Historical,RTS,War,Realistic,Singleplayer,Level Editor,PvE,PvP,Multiplayer,Co-op,Military,Top-Down,Wargame,Online Co-Op,Action,Tanks,Difficult"
Fisher Online,https://store.steampowered.com/app/1094780/Fisher_Online,"Fishing,Simulation,Massively Multiplayer,Early Access,Indie"
Fishing Planet,https://store.steampowered.com/app/380600/Fishing_Planet,"Fishing,Free to Play,Multiplayer,Simulation,Sports,Relaxing,Realistic,Massively Multiplayer,First-Person,Co-op,Open World,Singleplayer,Online Co-Op,Family Friendly,Adventure,Casual,VR,Action,MMORPG,FPS"
SUPERHOT,https://store.steampowered.com/app/322500/SUPERHOT,"Action,FPS,Bullet Time,Time Manipulation,Indie,Singleplayer,First-Person,Shooter,Puzzle,Minimalist,Short,Difficult,Cyberpunk,Kickstarter,Fast-Paced,Violent,Sci-fi,Casual,Adventure,Gore"
Crysis 3 Remastered,https://store.steampowered.com/app/2096610/Crysis_3_Remastered,"Action,FPS,Shooter,Aliens,Hero Shooter,Sci-fi,Post-apocalyptic,First-Person,Dystopian,Sandbox,Futuristic,Shoot 'Em Up,War,Combat,Physics,PvE,Stealth,Singleplayer,Story Rich,Violent"
Totally Accurate Battle Simulator,https://store.steampowered.com/app/508440/Totally_Accurate_Battle_Simulator,"Sandbox,Simulation,Funny,Physics,Singleplayer,War,Indie,Adventure,Realistic,Strategy,Colorful,Fantasy,3D,Comedy,Action,Historical,Family Friendly,Cute,Wargame,Memes"
Amnesia: The Bunker,https://store.steampowered.com/app/1944430/Amnesia_The_Bunker,"FPS,Horror,Survival Horror,Action,Survival,Immersive Sim,Violent,Difficult,Resource Management,Gore,Sandbox,Singleplayer,Puzzle,Realistic,Physics,Mystery,Adventure,World War I,First-Person,Inventory Management"
The Riftbreaker,https://store.steampowered.com/app/780310/The_Riftbreaker,"Base Building,Tower Defense,Survival,Strategy,Hack and Slash,Crafting,Resource Management,Sci-fi,Building,Action RPG,Adventure,Exploration,RPG,Isometric,Simulation,Sandbox,Loot,Action,Atmospheric,Mechs"
Disco Elysium - The Final Cut,https://store.steampowered.com/app/632470/Disco_Elysium__The_Final_Cut,"RPG,Story Rich,Choices Matter,Detective,Isometric,Atmospheric,Singleplayer,CRPG,Point & Click,Noir,Surreal,Indie,Adventure,Exploration,Funny,Visual Novel,Open World,Character Customization,Political,Sexual Content"
Subnautica,https://store.steampowered.com/app/264710/Subnautica,"Open World Survival Craft,Survival,Open World,Exploration,Horror,Underwater,Crafting,Base Building,Singleplayer,Adventure,First-Person,Sci-fi,Sandbox,Aliens,Atmospheric,Survival Horror,Multiplayer,Action,Indie,Early Access"
METAL GEAR SOLID V: THE PHANTOM PAIN,https://store.steampowered.com/app/287700/METAL_GEAR_SOLID_V_THE_PHANTOM_PAIN,"Stealth,Open World,Action,Story Rich,Tactical,Cinematic,Great Soundtrack,Third Person,Singleplayer,Atmospheric,Adventure,Horses,Multiplayer,Third-Person Shooter,Shooter,Replay Value,Sandbox,Dark,Sci-fi,Heist"
Sticky Business,https://store.steampowered.com/app/2303350/Sticky_Business,"Casual,Simulation,Indie,Relaxing,Wholesome,Puzzle,Cute,Pixel Graphics,Colorful,Life Sim,Family Friendly,Singleplayer,2D,Cozy,LGBTQ+,Sandbox,Economy,Point & Click,Atmospheric,Immersive Sim"
Foxhole,https://store.steampowered.com/app/505460/Foxhole,"Massively Multiplayer,Wargame,Military,Base Building,World War II,Open World,War,Sandbox,Top-Down,PvP,Tactical,Top-Down Shooter,Multiplayer,Team-Based,Strategy,Crafting,Shooter,Co-op,Action,RPG"
MORDHAU,https://store.steampowered.com/app/629760/MORDHAU,"Medieval,Multiplayer,First-Person,Swordplay,Gore,PvP,Online Co-Op,Action,Fighting,PvE,Character Customization,Hack and Slash,Team-Based,Third Person,Realistic,Competitive,Historical,Indie,Survival,FPS"
Lies of P,https://store.steampowered.com/app/1627720/Lies_of_P,"Souls-like,Action,Action RPG,Exploration,3D,Adventure,Dark Fantasy,Third Person,Dark,Story Rich,Atmospheric,RPG,Singleplayer,Steampunk,Multiple Endings,Choices Matter,Violent,Replay Value,Gothic,Open World"
Crysis 2 Remastered,https://store.steampowered.com/app/2096600/Crysis_2_Remastered,"Action,Sandbox,Shooter,FPS,Hero Shooter,First-Person,Shoot 'Em Up,Aliens,Dark Humor,Futuristic,Dystopian,Post-apocalyptic,Sci-fi,Tactical,Combat,Singleplayer,PvE,Violent"
Cosmoteer: Starship Architect & Commander,https://store.steampowered.com/app/799600/Cosmoteer_Starship_Architect__Commander,"Early Access,Space,Sandbox,Building,Strategy,Simulation,Open World,PvP,Co-op,Singleplayer,Online Co-Op,Base Building,Automation,Crafting,Multiplayer,Sci-fi,Space Sim,Resource Management,Real Time Tactics,Top-Down"
ONE PIECE ODYSSEY,https://store.steampowered.com/app/814000/ONE_PIECE_ODYSSEY,"Open World,JRPG,Anime,Turn-Based Combat,Story Rich,Party-Based RPG,Comedy,Team-Based,RPG,Pirates,Singleplayer,3D,Funny,Cartoony,Adventure,Third Person,Exploration,Colorful,Mystery,Action-Adventure"
NEEDY STREAMER OVERLOAD,https://store.steampowered.com/app/1451940/NEEDY_STREAMER_OVERLOAD,"Psychological Horror,Sexual Content,Anime,Visual Novel,Cute,Pixel Graphics,Multiple Endings,Point & Click,2D,Psychological,Choose Your Own Adventure,Psychedelic,Dark Humor,Colorful,Story Rich,Adventure,Singleplayer,Text-Based,Conversation,Hentai"
Pathfinder: Wrath of the Righteous - Enhanced Edition,https://store.steampowered.com/app/1184370/Pathfinder_Wrath_of_the_Righteous__Enhanced_Edition,"Party-Based RPG,Class-Based,Difficult,Violent,Choose Your Own Adventure,Exploration,Open World,Stylized,RPG,Atmospheric,CRPG,Turn-Based Combat,Story Rich,Fantasy,Character Customization,Isometric,Choices Matter,Dark Fantasy,Dragons,Medieval"
